model,model_image_url
Ninja Turtles 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ninja_Turtles_1.tgs
Rebel Kit 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rebel_Kit_1.tgs
Gem Stash 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gem_Stash_1.tgs
Pepe Bag 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pepe_Bag_0.tgs
Pure Gold 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pure_Gold_0.tgs
Antarctica 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Antarctica_2.tgs
Imp Simp 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Imp_Simp_1.tgs
Cranberry 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cranberry_4.tgs
Frogwave 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Frogwave_4.tgs
Lily Pond 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lily_Pond_4.tgs
Ramune 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ramune_2.tgs
Void Hopper 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Void_Hopper_2.tgs
Hopberry 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hopberry_1.tgs
Boingo 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Boingo_1.tgs
Toadstool 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Toadstool_1.tgs
Brownie 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Brownie_4.tgs
Starry Night 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Starry_Night_2.tgs
Ectofrog 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ectofrog_2.tgs
Tide Pod 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tide_Pod_4.tgs
Minty Bloom 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Minty_Bloom_2.tgs
Desert Frog 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Desert_Frog_1.tgs
Toadberry 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Toadberry_4.tgs
Lemon Juice 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lemon_Juice_4.tgs
Trixie 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Trixie_1.tgs
Sky Leaper 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sky_Leaper_4.tgs
Ectobloom 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ectobloom_2.tgs
Tesla Frog 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tesla_Frog_1.tgs
Pond Fairy 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pond_Fairy_1.tgs
Frogtart 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Frogtart_3.tgs
Icefrog 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Icefrog_1.tgs
Bronze 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bronze_2.tgs
Sarutoad 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sarutoad_2.tgs
Sea Breeze 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sea_Breeze_4.tgs
Poison 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Poison_2.tgs
Ms. Toad 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ms._Toad_1.tgs
Peach 4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Peach_4.tgs
Banana Pox 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Banana_Pox_3.tgs
Duskhopper 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Duskhopper_2.tgs
Tree Frog 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tree_Frog_0.tgs
Rocky Hopper 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rocky_Hopper_0.tgs
Sweet Dream 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sweet_Dream_0.tgs
Silver 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Silver_2.tgs
Melon 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Melon_3.tgs
Zodiak Croak 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Zodiak_Croak_0.tgs
Prince Ribbit 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Prince_Ribbit_1.tgs
Lemon Drop 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lemon_Drop_2.tgs
Puddles 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Puddles_0.tgs
Honeyhop 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Honeyhop_0.tgs
Count Croakula 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Count_Croakula_0.tgs
Frogmaid 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Frogmaid_0.tgs
Lava Leap 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lava_Leap_1.tgs
Happy Pepe 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Happy_Pepe_0.tgs
Brewtoad 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Brewtoad_0.tgs
Lucifrog 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lucifrog_0.tgs
Lilie Pond 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lilie_Pond_0.tgs
Melty Butter 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Melty_Butter_0.tgs
Absinthe 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Absinthe_1.tgs
Stick 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Stick_2.tgs
Hyperdrive 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hyperdrive_3.tgs
Andromeda 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Andromeda_3.tgs
Lotus Saber 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lotus_Saber_3.tgs
Crystal Queen 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crystal_Queen_3.tgs
Jedi Luke 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Jedi_Luke_0.tgs
Polygon 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Polygon_3.tgs
Double Time 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Double_Time_3.tgs
Jet Fuel 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Jet_Fuel_3.tgs
Quasar 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Quasar_3.tgs
Bifrost 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bifrost_3.tgs
Eva Unit-01 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Eva_Unit-01_0.tgs
Lava Forge 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lava_Forge_3.tgs
Gaslight 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gaslight_3.tgs
Hoth Aurora 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hoth_Aurora_3.tgs
Nunchaku 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Nunchaku_3.tgs
Refraction 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Refraction_3.tgs
Cultist 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cultist_1.tgs
Duelist 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Duelist_3.tgs
Dragonfire 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dragonfire_1.tgs
Clown Wars 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Clown_Wars_1.tgs
Phantom 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Phantom_1.tgs
Fukushimmer 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fukushimmer_1.tgs
Bananakin 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bananakin_2.tgs
Super Saiyan 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Super_Saiyan_3.tgs
Police Droid 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Police_Droid_3.tgs
Enforcer 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Enforcer_1.tgs
Sensei 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sensei_3.tgs
Prismatic 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Prismatic_3.tgs
Valhalla 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Valhalla_3.tgs
Low Battery 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Low_Battery_3.tgs
Windu 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Windu_3.tgs
Fury of Kylo 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fury_of_Kylo_0.tgs
Brand Name 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Brand_Name_3.tgs
Toy Blade 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Toy_Blade_3.tgs
Tsunami 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tsunami_1.tgs
Comics 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Comics_3.tgs
Jedi Princess 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Jedi_Princess_3.tgs
Steve 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Steve_0.tgs
Love Samurai 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Love_Samurai_1.tgs
Doom Slayer 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Doom_Slayer_0.tgs
Electric Force 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Electric_Force_1.tgs
Lava Lash 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lava_Lash_1.tgs
Master Yoda 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Master_Yoda_0.tgs
Stargazer 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Stargazer_1.tgs
Fruit Katana 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fruit_Katana_0.tgs
The Tempest 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/The_Tempest_1.tgs
Darksaber 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Darksaber_0.tgs
Wrath of Vader 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Wrath_of_Vader_0.tgs
Portable Pop 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Portable_Pop_1.tgs
Mandarin Ice 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mandarin_Ice_1.tgs
Dark Portal 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dark_Portal_1.tgs
Choco Pop 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Choco_Pop_1.tgs
Grape Gin 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Grape_Gin_1.tgs
Shock Wave 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Shock_Wave_1.tgs
Blueberry Pie 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blueberry_Pie_1.tgs
Golden Amber 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Golden_Amber_1.tgs
Pina Colada 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pina_Colada_1.tgs
Pumpkin 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pumpkin_0.tgs
Love Bubbles 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Love_Bubbles_1.tgs
Rainbow Dash 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rainbow_Dash_1.tgs
Vanilla Jam 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Vanilla_Jam_1.tgs
Cherry Milk 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cherry_Milk_1.tgs
Iced Latte 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Iced_Latte_1.tgs
Mirage 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mirage_1.tgs
Dark Delight 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dark_Delight_1.tgs
Cherry Cola 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cherry_Cola_1.tgs
Blue Goo 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blue_Goo_1.tgs
Romance 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Romance_1.tgs
Lagoon 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lagoon_1.tgs
Jinxed 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Jinxed_1.tgs
Old Liqueur 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Old_Liqueur_1.tgs
Spearmint 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Spearmint_1.tgs
Icicle 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Icicle_0.tgs
Watermelon 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Watermelon_0.tgs
Vanilla Swirl 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Vanilla_Swirl_1.tgs
Icy Touch 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Icy_Touch_1.tgs
Rose Wine 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rose_Wine_1.tgs
Fire Vortex 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fire_Vortex_1.tgs
Comic Crunch 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Comic_Crunch_1.tgs
Crystal Comet 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crystal_Comet_1.tgs
Lavender Ice 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lavender_Ice_1.tgs
Pineapple 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pineapple_1.tgs
Sunset Blue 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sunset_Blue_1.tgs
Bubblegum 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bubblegum_1.tgs
Wild Mango 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Wild_Mango_1.tgs
Prisma 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Prisma_1.tgs
Dark Sky 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dark_Sky_0.tgs
Bitter Lemon 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bitter_Lemon_1.tgs
Jolly Roger 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Jolly_Roger_0.tgs
Cappuccino 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cappuccino_1.tgs
Wonka Berry 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Wonka_Berry_1.tgs
Citrone 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Citrone_1.tgs
Delusion 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Delusion_1.tgs
Sweetheart 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sweetheart_0.tgs
Hexed Helix 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hexed_Helix_1.tgs
Blender 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blender_1.tgs
Mint Lemon 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mint_Lemon_1.tgs
Cotton Candy 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cotton_Candy_1.tgs
Cosmic Green 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cosmic_Green_1.tgs
Melon Spin 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Melon_Spin_1.tgs
Crystalline 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crystalline_1.tgs
Gobstopper 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gobstopper_1.tgs
Spicy Tequila 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Spicy_Tequila_1.tgs
Lychee Mint 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lychee_Mint_1.tgs
Refresh 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Refresh_1.tgs
Red Shift 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Red_Shift_1.tgs
Pink Foil 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Foil_1.tgs
Caramel 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Caramel_1.tgs
Heart Pop 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Heart_Pop_1.tgs
Cucumber 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cucumber_1.tgs
Blood Sucker 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blood_Sucker_0.tgs
Liquid Lime 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Liquid_Lime_1.tgs
Hollywood 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hollywood_1.tgs
Plastic Ice 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Plastic_Ice_1.tgs
Plum Candy 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Plum_Candy_1.tgs
Pumpkin Latte 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pumpkin_Latte_1.tgs
Orangery 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Orangery_1.tgs
Cherry Berry 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cherry_Berry_1.tgs
Angelina 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Angelina_0.tgs
Spectrum 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Spectrum_1.tgs
